id_partL1,num_level,id_part,num_itemMatCost,num_itemCost,num_inv,num_poCost
101T4033G001,1,101T4033G001,0.0,0.0,0.0,0.0
146E3903G001,1,146E3903G001,0.0,0.0,0.0,0.0
358A7314P001,1,358A7314P001,89531.66667,0.0,90100.64767,24313.2
109T9196G0001,1,109T9196G0001,0.0,0.0,0.0,0.0
119E9302G003,1,119E9302G003,0.0,0.0,0.0,0.0
143E4564G002,1,143E4564G002,0.0,0.0,0.0,0.0
104T0887P001,1,104T0887P001,0.0,0.0,0.0,0.0
105T6846G0002,1,105T6846G0002,0.0,0.0,0.0,0.0
138E6289G002,1,138E6289G002,0.0,0.0,0.0,0.0
324A3989G002,1,324A3989G002,9287.6953,0.0,8000.686086,0.0
393A8710P001,1,393A8710P001,0.0,0.0,0.0,0.0
110T1272G0001,1,110T1272G0001,0.0,0.0,0.0,0.0
119T0270G0003,1,119T0270G0003,0.0,0.0,0.0,0.0
119T0270G0001,1,119T0270G0001,0.0,0.0,0.0,0.0
146E3549G001,1,146E3549G001,0.0,0.0,0.0,0.0
109T0432P001,1,109T0432P001,0.0,0.0,0.0,0.0
107T9615P001,1,107T9615P001,0.0,0.0,0.0,0.0
107T0093P0001,1,107T0093P0001,4950.0,0.0,2847.24,0.0
108T8051G0001,1,108T8051G0001,0.0,0.0,0.0,0.0
108T8045P001,1,108T8045P001,0.0,0.0,0.0,0.0
321C1028G002,1,321C1028G002,0.0,0.0,0.0,0.0
108T2975G001,1,108T2975G001,0.0,0.0,0.0,0.0
111T7315G0001,1,111T7315G0001,0.0,0.0,0.0,0.0
122T1371G0001,1,122T1371G0001,25307.0,0.0,14556.5864,0.0
108T3283G0001,1,108T3283G0001,0.0,0.0,0.0,0.0
100T4149G003,1,100T4149G003,0.0,0.0,0.0,0.0
108T6510G0001,1,108T6510G0001,0.0,0.0,0.0,0.0
120T7047G0001,1,120T7047G0001,0.0,0.0,0.0,0.0
143E4458G005,1,143E4458G005,0.0,0.0,0.0,0.0
100T3075G008,1,100T3075G008,0.0,0.0,0.0,0.0
398A5389G001,1,398A5389G001,0.0,0.0,0.0,0.0
106T9817P001,1,106T9817P001,0.0,0.0,0.0,0.0
111T3063G0001,1,111T3063G0001,0.0,0.0,0.0,0.0
100T6370G005,1,100T6370G005,24944.0,0.0,14347.7888,0.0
112L2154G0020,1,112L2154G0020,0.0,0.0,0.0,0.0
106T7414G0001,1,106T7414G0001,0.0,0.0,0.0,0.0
108L9107G001,1,108L9107G001,40.8,0.0,41.0693,0.0
389A5720P001,1,389A5720P001,0.0,0.0,0.0,0.0
231D2791G001,1,231D2791G001,0.0,0.0,0.0,1.0
389A6488G002,1,389A6488G002,0.0,0.0,0.0,0.0
109T8210G0001,1,109T8210G0001,0.0,0.0,0.0,0.0
105T5427G0004,1,105T5427G0004,288481.6978,0.0,145192.8385,0.0
106T2731G0001,1,106T2731G0001,0.0,0.0,0.0,0.0
100T8193G003,1,100T8193G003,0.0,0.0,0.0,0.0
116E3427G028,1,116E3427G028,0.0,0.0,0.0,0.0
100T3607G004,1,100T3607G004,0.0,0.0,0.0,1.0
204D1799G007,1,204D1799G007,0.0,0.0,0.0,0.0
109T4375G0001,1,109T4375G0001,0.0,0.0,0.0,0.0
398A5548P001,1,398A5548P001,0.0,0.0,0.0,0.0
138E5114G001,1,138E5114G001,0.0,0.0,0.0,0.0
196D7620G001,1,196D7620G001,0.0,0.0,0.0,0.0
146E1201G001,1,146E1201G001,0.0,0.0,0.0,0.0
204D1807G007,1,204D1807G007,0.0,0.0,0.0,0.0
121E1025G001,1,121E1025G001,5990.333333,0.0,6020.285,0.0
119E6510G001,1,119E6510G001,7901.666667,0.0,7941.175,0.0
119E1196G001,1,119E1196G001,3.663333333,0.0,3.681666667,0.0
143E7707G001,1,143E7707G001,0.0,0.0,0.0,0.0
109L5431G001,1,109L5431G001,0.0,0.0,0.0,0.0
323E1427G006,1,323E1427G006,0.0,0.0,0.0,0.0
332B6275G001,1,332B6275G001,24733.33333,0.0,24857.0,124285.0
112E1499G003,1,112E1499G003,3583.333333,0.0,3601.25,0.0
119T3915G0001,1,119T3915G0001,0.0,0.0,0.0,0.0
117T6061G0001,1,117T6061G0001,0.0,0.0,0.0,0.0
114L2769G0128,1,114L2769G0128,0.0,0.0,0.0,0.0
114T8015G0001,1,114T8015G0001,0.0,0.0,0.0,0.0
115T2438G0001,1,115T2438G0001,0.0,0.0,0.0,0.0
120T6987G0001,1,120T6987G0001,0.0,0.0,0.0,0.0
121T9619G0004,1,121T9619G0004,0.0,0.0,0.0,0.0
115T1045G0001,1,115T1045G0001,0.0,0.0,0.0,0.0
116T2408G0001,1,116T2408G0001,0.0,0.0,0.0,0.0
112T7507G0001,1,112T7507G0001,0.0,0.0,0.0,0.0
116T2410G0001,1,116T2410G0001,0.0,0.0,0.0,0.0
147E3300G001,1,147E3300G001,0.0,0.0,0.0,0.0
116E4411G011,1,116E4411G011,0.0,0.0,0.0,0.0
169B1019G004,1,169B1019G004,88200.0,0.0,75978.0,0.0
119E9545G017,1,119E9545G017,1205508.938,0.0,970772.2374,1.1
116E2600G022,1,116E2600G022,1000.0,0.0,1005.0,0.0
143E3937G001,1,143E3937G001,0.0,0.0,0.0,1.0
125T3381G0001,1,125T3381G0001,0.0,0.0,0.0,0.0
100T8193G006,1,100T8193G006,3362334.82,0.0,1692263.115,0.0
100T3605G0004,1,100T3605G0004,0.0,0.0,0.0,1.0
100T3606G0006,1,100T3606G0006,0.0,0.0,0.0,1.0
107T0953G0002,1,107T0953G0002,0.0,0.0,0.0,1.0
117E5633G014,1,117E5633G014,30028.18667,0.0,25867.13794,0.0
106L2290G011,1,106L2290G011,0.0,0.0,0.0,0.0
143E3137G026,1,143E3137G026,36737.8645,0.0,24653.556269999997,0.0
143E6721G007,1,143E6721G007,0.0,0.0,0.0,0.0
361A2225G025,1,361A2225G025,0.0,0.0,0.0,0.0
112T8358G0001,1,112T8358G0001,0.0,0.0,0.0,0.0
107T7934G0001,1,107T7934G0001,3147.49,0.0,1810.436229,0.0
110T3421P0002,1,110T3421P0002,0.0,0.0,0.0,0.0
119E9302G004,1,119E9302G004,0.0,0.0,0.0,0.0
100T2380G003,1,100T2380G003,80574.7446,0.0,46346.593089999995,0.0
166D1533G010,1,166D1533G010,3993.717233,0.0,4013.685833,0.0
118T4113G0001,1,118T4113G0001,0.0,0.0,0.0,0.0
108T1854G0001,1,108T1854G0001,0.0,0.0,0.0,0.0
108T6828P0001,1,108T6828P0001,0.0,0.0,0.0,0.0
121T9411G0101,1,121T9411G0101,0.0,0.0,0.0,0.0
118T5943G0101,1,118T5943G0101,0.0,0.0,0.0,0.0
141E4665G005,1,141E4665G005,1677591.459,0.0,1350930.85,0.0
100T8379G012,1,100T8379G012,0.0,0.0,0.0,0.0
188C9517G015,1,188C9517G015,0.0,0.0,0.0,0.0
108T4983G0001,1,108T4983G0001,0.0,0.0,0.0,0.0
115T9778G0001,1,115T9778G0001,0.0,0.0,0.0,0.0
104T4955G003,1,104T4955G003,0.0,0.0,0.0,0.0
143E3076G001,1,143E3076G001,0.0,0.0,0.0,0.0
104T4955G001,1,104T4955G001,0.0,0.0,0.0,0.0
