tParent,ebomL1,itemMaterialCost,bomQty,totalCost
367A6879G005,109T6339G0002,3028870.0927333375,5684.0,3069273.6953666625
367A6879G005,109T9196G0001,3152902.116466668,3573.5,3919948.986333531
367A6879G005,111L4183G001,301969.5,30.0,301969.5
367A6879G005,112L2194G0017,794792.0390000234,16638.0,897053.9137999075
367A6879G005,112T7200G0002,34787.430399995,15570.0,49542.2519009451
367A6879G005,113T1630G0001,647077.5602666483,5817.0,1100934.912698754
367A6879G005,114T3162G0012,10171391.765400028,12996.0,18047032.124200135
367A6879G005,114T4652G0001,111877.82342000116,1224.0,178773.9861598891
367A6879G005,115T2726G0001,644068.6724,632.0,648031.7734
367A6879G005,115T2730G0001,1382973.6974000004,1758.142,1392760.7467999998
367A6879G005,116T4210G0001,1874975.1732000061,1266.0361200000016,1275098.161446428
367A6879G005,116T8808G0001,53177.498599997954,7806.0,77912.24200000204
367A6879G005,117T0529G0001,1329044.6358000115,21528.0,1747004.7268002187
367A6879G005,117T0711G0001,1469688.9119999954,26500.13999999997,1862102.2846001713
367A6879G005,117T0847G0001,483375.6112000019,30.0,483375.6112000019
367A6879G005,118T4972G0001,19753.706566668,4953.0,24905.152966679998
367A6879G005,120T1526G0001,92570.80733332493,14205.0,213777.69116659512
367A6879G005,122T1371G0001,87619.72902000016,1170.0,139710.41975988296
367A6879G005,204D1807G008,108865.52460000012,828.0,251542.15740000014
367A6879G005,231D2651G003,158786.23553333798,1197.0,178475.94706669005
367A6879G005,357A1826G030,68130.06316667004,4620.0,97893.78083469001
367A6879G005,377A4065P109,165174.0,6.0,165174.0
367A6879G006,100T8376G011,4475507.9752,6448.0,9115889.152799988
367A6879G006,109T6339G0002,3461565.8202666696,6496.0,3507741.3661333267
367A6879G006,109T9196G0001,3603316.7045333353,4084.0,4479941.698666904
367A6879G006,111L4183G001,402626.0,40.0,402626.0
367A6879G006,111T3883G0001,4661083.711200001,7136.768,4700231.908799998
367A6879G006,112L2194G0017,927257.378833361,19411.0,1046562.8994332241
367A6879G006,113T1630G0001,739517.2117333123,6648.0,1258211.3287985753
367A6879G006,114T3162G0012,13561855.687200036,17328.0,24062709.498933516
367A6879G006,115T2726G0001,2576274.6895999997,2528.0,2592127.0936
367A6879G006,116T4210G0001,1249983.4488000013,844.0240799999997,850065.4409642848
367A6879G006,116T8808G0001,70903.33146666383,10408.0,103882.98933333601
367A6879G006,117T0529G0001,1772059.5144000133,28704.0,2329339.6357336203
367A6879G006,117T0711G0001,1959585.215999999,35333.51999999999,2482803.0461335615
367A6879G006,117T0847G0001,644500.8149333359,40.0,644500.8149333359
367A6879G006,118T4972G0001,158029.652533344,39624.0,199241.22373344004
367A6879G006,120T1526G0001,129599.1302666549,19887.0,299288.7676332331
367A6879G006,122T1371G0001,204446.03437999956,2730.0,325990.9794397267
367A6879G006,204D1807G008,18144.2541,138.0,41923.692899999995
367A6879G006,231D2651G003,181469.98346667198,1368.0,203972.51093336006
367A6879G006,377A4065P109,220232.0,8.0,220232.0
367A6879G007,141E4665G008,6126136.432599998,8900.03999999999,6984852.882037893
367A6879G007,144E7435G018,24349700.37710006,10775.03999999999,25217575.68073801
367A6879G009,124T3105G0002,1034775.640799995,2756.0,1204068.0846666463
367A6880G001,108L4955G001,3241.666666667,5.0,4986.666666667999
367A6880G001,389A5720P001,0.0,1.0,0.0
367A6880G002,137E2242G002,14588.851866668001,341.0,36260.33183333899
367A6880G006,112T5600G0001,713120.0,30.0,713120.0
367A6880G006,117T5159G0002,37051.49053333499,14090.0,58609.31470082003
367A6881G001,323E1424G002,75469.17106669991,1408.0016,14117.867394361347
367A6881G001,360A7263G031,115580.2365333361,3532.0,296594.73640019225
367A6881G003,108L9107G001,137272.52999999683,171.0,141381.27000002697
367A6881G004,323E1424G002,18867.29276667499,352.0004,3529.4668485903344
367A6881G006,231D2791G001,15211.703333333,17.0,15668.230000003
367A6882G002,113T6655G0005,15070.581533334003,56.0,20904.274399999995
367A6883G001,143E4564G002,1480.116706668,1757.0,12772.552400278
367A6883G002,143E4564G002,1480.116706668,1757.0,12772.552400278
367A6883G003,143E4564G002,1480.116706668,1757.0,12772.552400278
367A6883G004,143E4564G002,1480.116706668,1757.0,12772.552400278
367A6883G005,143E4564G002,1480.116706668,1757.0,12772.552400278
367A6883G006,143E4564G002,1480.116706668,1757.0,12772.552400278
367A6883G008,100T6006G001,3080.1651999979995,335.0,4341.402999988
367A6884G002,103T9204G0001,64.9556,67.0,75.835766667
367A6884G003,101T2065G001,80807.5565333319,960.3636000000001,132318.01693333202
367A6884G003,101T2521G001,44678.45253333198,784.29624,46967.390666664
367A6884G003,119E2094G035,671328.7882666646,2256.24,771408.9469332042
367A6884G004,101T2065G001,80807.5565333319,960.3636000000001,132318.01693333202
367A6884G004,101T2521G001,44678.45253333198,784.29624,46967.390666664
367A6884G004,119E2094G035,671328.7882666646,2256.24,771408.9469332042
367A6888G001,146E2580G002,21714.486233332995,49.0,23080.016100000998
367A6888G001,357A1826G018,7290.331466666999,252.0,9666.264300064
367A6888G002,146E2580G002,86857.94493333208,196.0,92320.06440000406
367A6888G005,100T1657G002,1640.251566667,48.0,13915.126566667002
367A6888G005,117E8205G008,9547.195933333001,101.0,57801.267433331006
367A6888G005,357A1826G043,4425.730533333999,184.0,5510.149000049999
367A6888G012,109L5431G001,63303.182000000015,25.0,63303.182000000015
367A6888G012,146E2580G002,108572.4311666649,245.0,115400.0805000052
367A6888G012,357A1826G018,36451.657333334995,1260.0,48331.32150031998
367A6888G013,104T0887P001,0.0,4.0,0.0
367A6888G013,109L5431G001,75963.81840000002,30.0,75963.81840000002
367A6888G013,146E2580G002,108572.4311666649,245.0,115400.0805000052
367A6888G013,357A1826G018,36451.657333334995,1260.0,48331.32150031998
367A6888G016,143E4239G003,2111.876366667,385.0,5008.036133334
367A6888G017,109L5431G001,25321.2728,10.0,25321.2728
367A6888G019,100T1657G002,1640.251566667,48.0,13915.126566667002
367A6888G027,101T0928G001,17718.200799999995,823.0,42630.052799996985
367A6888G028,101T0928G001,17718.200799999995,823.0,42630.052799996985
367A6888G036,109L5431G001,25321.2728,10.0,25321.2728
367A6888G050,109L5431G001,25321.2728,10.0,25321.2728
367A6888G059,109T0492G0001,12306.464940002028,28179.0,36710.24891933094
367A6888G059,112L7890G0026,324942.4194666641,200.0,332164.1314666562
367A6888G060,101T0928G001,123722.92336666735,5022.0,295535.1789666487
367A6888G060,108T2747G0001,18657.367833335,15.0,18657.367833335
367A6888G060,109T0492G0001,17731.39965333595,37540.0,49020.33855910789
367A6888G060,112L7890G0026,487413.6291999961,300.0,498246.19719998434
367A6888G062,101T0928G001,53154.60239999993,2469.0,127890.15839999111
367A6888G062,144E7421G011,12533.777666665997,232.0,120548.45459998201
367A6888G064,110T3427G0001,7472.9703,1000.0,7472.9703
367A6888G067,104T0887P001,0.0,2.0,0.0
367A6888G067,109L5431G001,25321.2728,10.0,25321.2728
367A6888G071,144E7421G011,6266.888833333,116.0,60274.227299991
367A6888G079,144E7421G011,6266.888833333,116.0,60274.227299991
367A6888G083,143E3937G001,215.011500001,360.0,2209.576533343
367A6889G002,204D4565G025,1267595.6937333406,3063.3209999999985,1448784.8336599818
367A6890G001,100T1511G001,8297.862946666002,714.0,8953.932733332
367A6890G001,213B1147G001,11042.5,4.0,11042.5
367A6890G001,219B6374G002,1043.0082,86.0,8693.0082
367A6890G001,244C3580G001,635.7,36.0,643.02
367A6890G001,357A1826G049,6404.819533331998,372.0,9163.434800087996
367A6890G001,362A5133G001,149842.87826666993,3094.00016,213017.05220000405
367A6890G005,362A5133G001,149842.87826666993,3094.00016,213017.05220000405
367A6890G006,119T0270G0002,80668.84080000002,20.0,80668.84080000002
367A6890G006,119T4932P0002,178560.0,3.0,178560.0
367A6890G006,124T3944G0001,16640.38862000099,2565.0,24348.883839872986
367A6890G006,124T8899G0001,1754.2672000020007,3156.0,6223.0066008449985
367A6890G006,357A1826G043,17702.922133335993,736.0,22040.596000200036
367A6890G007,119T0270G0002,141170.4713999998,77.0,723794.4713999998
367A6890G007,119T4932P0002,238080.0,4.0,238080.0
367A6890G007,357A1826G043,30980.11373333798,1288.0,38571.04300034998
367A6891G003,108T4322G0001,8204.398266666001,8418.0,13418.261199999999
367A6891G004,113T1918P0001,9544.0,1.0,9544.0
367A6892G005,108L4955G001,6483.333333334,10.0,9973.333333335999
367A6892G005,241C2882G014,34254.60033333398,1694.0,58223.435533333984
367A6896G004,398A1185G004,12997.834133333998,24.0,22329.394133333997
367A6897G004,112T2480G0001,71877.29100001213,4896.0,105531.18120003617
367A6897G004,120T9728G0001,82078.0957600178,36312.0,132416.29708393753
367A6897G004,241C2882G014,342546.00333333947,16940.0,582234.3553333385
367A6897G004,362A1697G001,78216.94080000903,6003.0,107447.43480182983
367A6897G004,372A4840P015,291933.0,36.0,291933.0
367A6899G001,119E2799G002,225874.26120001017,784.0,299476.75679998193
367A6899G001,119E3058G003,45851.81873333798,1278.0,117120.58706685601
367A6899G001,146E1201G001,81927.24753333595,3978.0,97098.784999966
367A6899G001,224B9190G002,8.34,18.0,52.673333338
367A6899G001,241C2820G002,62315.50819999998,1632.0,126310.46133333002
367A6899G001,244C3580G001,635.7,36.0,643.02
367A6899G002,119E2799G002,338811.3918000149,1176.0,449215.1351999738
367A6899G002,119E3058G003,68777.72810000704,1917.0,175680.88060028423
367A6899G002,146E1201G001,122890.87130000404,5964.000239999999,145648.17749994894
367A6899G002,224B9190G002,12.51,27.0,79.010000007
367A6899G002,241C2820G002,93473.26230000005,2448.0,189465.6919999951
367A6899G002,244C3580G001,953.5500000000001,54.0,964.53
367A6899G009,241C2820G002,31157.754099999995,816.0,63155.23066666498
367A6901G001,100T1168G001,167484.841933334,231.12,169354.557133312
367A6901G002,204D1807G008,18144.2541,138.0,41923.692899999995
367A6901G007,109T4760G0001,5829.639066664002,2300.0,8075.103199994
367A6901G009,109T6154G0002,821675.1326333325,980.0,850324.9158666738
367A6901G009,109T6339G0002,432695.7275333333,812.0,438467.6707666664
367A6901G009,231D2651G003,22683.747933334,171.0,25496.56386667
367A6901G010,112T5600G0001,285248.0,12.0,285248.0
367A6901G010,117T1431G0001,93597.60583332507,10900.0,108500.88049992497
367A6901G010,117T5159G0002,29641.19242666797,11272.0,46887.451760656026
367A6901G011,102T9909G0001,1536892.8941333126,15132.0,1913755.0553329445
367A6901G011,115T2690G0002,4737305.707200004,7191.864,4781846.610000001
367A6901G011,231D2651G003,204153.73140000599,1539.0,229469.07480003007
367A6901G012,118T5943G0101,333325.8827333319,3201.1000000000013,445047.665400012
367A6904G003,101T9158G002,536220.0459333359,1391.96,805811.0645613894
367A6904G003,102T8803G002,530739.1047333342,904.0,894786.543866686
367A6904G003,104T3739G0001,170023.98913333408,142.0,173271.665999996
367A6904G003,114T8044G001,31637.468333331988,240.11999999999995,195432.50606667405
367A6904G003,204D3242G003,2142348.756079971,2926.0,2144614.528399977
367A6904G003,314B7170G025,439845.926866668,1110.0,878718.3121334561
367A6909G006,100T1067G005,1050453.2187999967,5487.531000000003,1820758.2042000028
367A6909G006,111L4970G001,352748.0831,35.0,352748.0831
367A6909G006,146E6501G001,712.0166666689994,70.0,920.2200000070002
367A6909G007,100T1067G005,350151.07293333183,1829.1769999999997,606919.4014000002
367A6909G007,111L4970G001,100785.1666,10.0,100785.1666
367A6909G007,146E6501G001,203.433333334,20.0,262.920000002
367A6912G003,314B7170G025,219922.963433334,561.0,1091912.019066728
367A6913G001,102T3122G001,14774601.662800014,1452.00054,14983338.079350213
367A6913G001,141E8399G001,131409.445799997,396.0,142229.65519999198
367A6913G001,204D1799G007,3702.7623000000003,474.0,86016.20429999998
367A6915G003,244C3580G001,635.7,36.0,643.02
367A6915G007,244C3580G001,635.7,36.0,643.02
367A6915G009,143E3937G001,215.011500001,360.0,2209.576533343
367A6915G012,143E3937G001,430.023000002,720.0,4419.153066686001
367A6916G004A,145E7963G001,113184.46026666701,172.0,118984.96846667113
367A6916G004A,177D9583G006,513188.20640003413,6118.259999999991,514151.60640044406
367A6916G004A,302A1537P007,104650.0,5.0,104650.0
367A6916G004B,145E7963G001,113184.46026666701,172.0,118984.96846667113
367A6916G004B,177D9583G006,513188.20640003413,6118.259999999991,514151.60640044406
367A6916G004B,302A1537P007,104650.0,5.0,104650.0
367A6916G007,101T9158G002,268110.02296666795,695.98,402905.5322806951
367A6916G007,102T8803G002,265369.552366667,452.0,447393.27193334315
367A6916G007,314B7170G025,219922.963433334,555.0,439359.15606672806
367A6916G008,101T9158G002,536220.0459333359,1391.96,805811.0645613894
367A6916G008,102T8803G002,530739.1047333342,904.0,894786.543866686
367A6916G008,314B7170G025,439845.926866668,1110.0,878718.3121334561
367A6916G009,101T9158G002,268110.02296666795,695.98,402905.5322806951
367A6916G009,102T8803G002,265369.552366667,452.0,447393.27193334315
367A6916G009,314B7170G025,219922.963433334,555.0,439359.15606672806
367A6917G002,101T1200G001,20172.783599996998,7887.0,34430.266199975995
367A6917G002,101T1748G001,93.68350000199999,195.0,824.3235000419999
367A6917G002,101T1952G001,1481.7500000010002,102.0,2540.9900000280004
367A6917G002,101T2554G001,4784.766800001,45.0,4807.2368000040005
367A6917G002,101T3575G001,110.658200001,66.0,123.52820000399998
367A6917G002,101T4033G001,1744.7017999979998,2463.0,6246.741599949002
367A6917G002,101T4533G001,14624.940819999025,2688.0,16818.55099998901
367A6917G002,146E2580G011,62717.80249999806,114.0,68521.969300002
367A6917G002,146E4708G001,3995.182399998,282.0,5542.926099971998
367A6917G002,177D9583G006,256594.10320001672,3059.1300000000015,257075.80320022168
367A6917G002,398A5388G001,311.46,9.0,428.46
367A6917G002,398A5389G001,1500.694300002,165.0,2825.569900005
367A6917G002,398A5392G001,154.79999999999998,9.0,154.79999999999998
367A6917G002,398A5419G001,404.58999999900004,9.0,404.58999999900004
367A6917G006,101T9158G002,804330.0689000039,2087.94,1208716.5968420845
367A6917G006,102T8803G002,796108.657100001,1356.0,1342179.8158000284
367A6917G006,314B7170G025,659768.8903000023,1665.0,1318077.4682001837
367A6919G003,241C2882G014,34254.60033333398,1694.0,58223.435533333984
367A6919G003,ENC1537,1081.206666667,1.0,1081.206666667
367A6919G004,143E4615G007,1324233.840266666,2006.0,1804671.090733347
367A6919G004,241C2882G014,34254.60033333398,1694.0,58223.435533333984
367A6920G002,141E7454G008,51470.939433332,57.0,53526.273299995
367A6926G001,104L4736G003,6266.3940666670005,204.0,8078.146666601
367A6926G001,224B9190G001,3.166666667,5.0,12.666666668
367A6926G001,357A1826G043,4425.730533333999,184.0,5510.149000049999
367A6926G002,104L4736G003,6266.3940666670005,204.0,8078.146666601
367A6926G002,224B9190G001,3.166666667,5.0,12.666666668
367A6926G002,357A1826G043,4425.730533333999,184.0,5510.149000049999
367A6931G004,111T0244P0001,59413.1402,2.0,59413.1402
367A6931G006,117T1431G0001,37439.04233333002,4360.0,43400.352199969995
367A6932G005,101T2521G001,22339.226266665995,392.14812,23483.695333331998
367A6932G006,101T2521G001,22339.226266665995,392.14812,23483.695333331998
367A6932G008,101T1327G001,202599.164400002,600.0,432472.366800062
367A6932G009,105T6846G0002,188.39293333400002,74.0,1915.9493333359997
367A6936G002,807L9018G001,398976.7494666636,1642.0,400324.63253355504
367A6943G005,114T8044G001,47456.20249999803,348.18,219690.9151000111
367A6946G010,112E1409G0029,11264.988899999998,139.5,87186.151600005
367A6946G012,131E5277G002,3263388.729200003,708.0,3314454.8160000574
367A6946G012,204D4565G050,7128142.863399988,19015.92600000002,8167407.76596001
367A6946G013,131E5277G002,3807286.85073334,826.0,3866863.9520000713
367A6946G013,204D4565G050,8316166.673966662,22185.24700000002,9528642.393619975
367A6946G014,131E5277G002,3263388.729200003,708.0,3314454.8160000574
367A6946G014,204D4565G050,7128142.863399988,19015.92600000002,8167407.76596001
367A6946G015,131E5277G002,2175592.4861333384,472.0,2209636.5440000384
367A6946G015,204D4565G050,4752095.242266672,12677.284000000029,5444938.510640016
367A6946G016,204D4565G050,4752095.242266672,12677.284000000029,5444938.510640016
367A6950G001,131E5277G002,543898.121533334,118.0,552409.1360000089
367A6951G001,323E1424G002,56601.87830002494,1056.0012,10588.400545771012
367A6953G002,101T1200G001,13448.522399997997,5258.0,22953.510799983997
367A6953G002,101T1748G001,62.455666668000006,130.0,549.5490000279999
367A6953G002,101T1952G001,987.8333333339999,68.0,1693.9933333520003
367A6953G002,101T2554G001,3189.844533334,30.0,3204.824533336
367A6953G002,101T3575G001,73.77213333399999,44.0,82.35213333599998
367A6953G002,109L6636G001,4950.986000000002,282.0,6085.865999999998
367A6953G002,109T0771G0001,50729.371466664,2168.0,64159.59313329397
367A6953G002,110T7453G0001,9101.402479998007,1632.0,10346.865999966003
367A6953G002,112T7022P0106,16600.0,4.0,33200.0
367A6953G002,113T2424G011,331867.818900001,106.0,357566.1229
367A6953G002,146E2580G011,41811.86833333201,76.0,45681.312866668006
367A6953G002,146E4344G001,24686.714333334006,782.0,27721.529800007997
367A6953G002,177D9583G006,171062.7354666778,2039.420000000001,171383.8688001478
367A6953G002,372A4840P215,35642.0,2.0,35642.0
367A6953G002,398A5388G001,207.64,6.0,285.64
367A6953G002,398A5392G001,103.19999999999999,6.0,103.19999999999999
367A6953G002,398A5419G001,269.72666666599997,6.0,269.72666666599997
367A6954G001,389A5720P001,0.0,1.0,0.0
367A6955G003,119E9637G008,306.85769999999997,28.0,316.367433334
367A6956G002,108L9107G001,15252.503333333,19.0,15709.030000003
367A6957G006,108L4955G001,6483.333333334,10.0,9973.333333335999
367A6957G007,108L4955G001,6483.333333334,10.0,9973.333333335999
367A6957G010,110T1785G0001,579.8309,9.0,929.8109
367A6957G012,100T4149G003,153075.630666666,392.6163,153163.441099998
367A6960G001,119E2799G002,112937.130600005,392.0,149738.37839999108
367A6960G001,119E3058G003,22925.909366668988,639.0,58560.29353342798
367A6960G001,224B9190G001,3.166666667,5.0,12.666666668
367A6960G001,241C2820G002,31157.754099999995,816.0,63155.23066666498
367A6960G001,357B3716G004,43562.966666667,5.0,43562.966666667
367A6969G001,139E6437G001,1134231.7220666686,2629.04,1366353.1985331352
367A6969G002,102T1663G002,104199.56886666402,2250.00224,117550.41913734669
367A6969G002,102T2488G001,2269.879999998,954.0,3321.2653333139997
367A6969G002,352A6905P002,10998.0,1.0,10998.0
367A6969G002,398A5548G0001,5205.747,12.0,15307.858299999998
367A6969G002,398A5548P001,,4.0,
367A6969G003,102T1663G002,104199.56886666402,2250.00224,117550.41913734669
367A6969G003,102T2488G001,2269.879999998,954.0,3321.2653333139997
367A6969G003,398A5548P001,,2.0,
367A6970G002,101T1952G001,1481.7500000010002,102.0,2540.9900000280004
367A6970G002,101T2554G001,4784.766800001,45.0,4807.2368000040005
367A6970G002,101T3575G001,110.658200001,66.0,123.52820000399998
367A6970G002,101T4533G001,9749.96054666601,1792.0,11212.36733332601
367A6970G002,108T2527G0001,2285.1888666639998,219.0,2399.3067333239997
367A6970G002,109T9644G0001,55576.8071,33.0,92766.4568
367A6970G002,110T5770G0001,1561.277039999,175.0,2811.3616333179993
367A6970G002,146E2580G011,62717.80249999806,114.0,68521.969300002
367A6970G002,146E4708G001,2663.454933332,188.0,3695.284066648
367A6970G002,177D9583G006,171062.7354666778,2039.420000000001,171383.8688001478
367A6970G002,372A4840P215,35642.0,2.0,35642.0
367A6970G002,398A5388G001,311.46,9.0,428.46
367A6970G002,398A5392G001,103.19999999999999,6.0,103.19999999999999
367A6970G002,398A5419G001,404.58999999900004,9.0,404.58999999900004
367A6970G003,101T1200G001,20172.783599996998,7887.0,34430.266199975995
367A6970G003,101T1952G001,1481.7500000010002,102.0,2540.9900000280004
367A6970G003,101T2554G001,4784.766800001,45.0,4807.2368000040005
367A6970G003,101T3575G001,110.658200001,66.0,123.52820000399998
367A6970G003,101T4533G001,14624.940819999025,2688.0,16818.55099998901
367A6970G003,108T2527G0001,3433.1291666629995,328.5,3601.0776999869995
367A6970G003,146E2580G011,62717.80249999806,114.0,68521.969300002
367A6970G003,146E4708G001,3995.182399998,282.0,5542.926099971998
367A6970G003,177D9583G006,256594.10320001672,3059.1300000000015,257075.80320022168
367A6970G003,372A4840P215,35642.0,2.0,35642.0
367A6970G003,398A5388G001,311.46,9.0,428.46
367A6970G003,398A5392G001,154.79999999999998,9.0,154.79999999999998
367A6970G003,398A5419G001,404.58999999900004,9.0,404.58999999900004
367A6970G005,101T9158G002,268110.02296666795,695.98,402905.5322806951
367A6970G005,102T8803G002,265369.552366667,452.0,447393.27193334315
367A6970G005,314B7170G025,219922.963433334,555.0,439359.15606672806
367A6971G005,143E4458G005,27743.526366666996,1325.0006400000002,94172.42887228736
367A6971G006,143E4458G005,27743.526366666996,1325.0006400000002,94172.42887228736
367A6971G007,143E4458G005,27743.526366666996,1325.0006400000002,94172.42887228736
367A6971G008,143E4458G005,55487.052733334014,2650.0012799999995,188344.85774457466
367A6971G014,114T4547G0001,116793.32329999575,12934.820000000002,871104.0878333275
367A6971G014,241C2882G014,17127.300166666995,847.0,29111.717766666996
367A6971G015,106L1954G085,278122.1249999952,14384.039999999995,382365.06429947744
367A6971G015,119E6510G001,69538.44029999703,4158.24,95877.7984358803
367A6971G015,119E7124G001,29919.904900002013,3610.5600000000004,43114.04910627897
367A6971G015,249A5531G002,1045009.6781000013,756.0,1183103.9290999975
367A6971G015,249A5555G001,2084269.1616,6.0,2084269.1616
367A6971G015,362A5194P0001,47600.0,2.0,47600.0
367A6971G016,106T7717G001,74230.35353333404,1514.0,84915.06779998199
367A6971G016,116T7549G0001,116793.32329999575,12930.820000000002,773709.1634333275
367A6971G016,241C2882G014,17127.300166666995,847.0,29111.717766666996
367A6971G017,143E4615G007,662116.9201333326,1003.0,902335.5453666736
367A6971G017,231D2651G003,22683.747933334,171.0,25496.56386667
367A6971G017,241C2882G014,17127.300166666995,847.0,29111.717766666996
367A6973G002,101T1200G001,13448.522399997997,5258.0,22953.510799983997
367A6973G002,101T1748G001,62.455666668000006,130.0,549.5490000279999
367A6973G002,101T1952G001,987.8333333339999,68.0,1693.9933333520003
367A6973G002,101T2554G001,3189.844533334,30.0,3204.824533336
367A6973G002,101T3575G001,73.77213333399999,44.0,82.35213333599998
367A6973G002,101T4533G001,9749.96054666601,1792.0,11212.36733332601
367A6973G002,109L6636G001,2475.4930000000004,141.0,3042.933
367A6973G002,146E2580G011,41811.86833333201,76.0,45681.312866668006
367A6973G002,146E4344G001,12343.357166666996,391.0,13860.764900003998
367A6973G002,177D9583G006,171062.7354666778,2039.420000000001,171383.8688001478
367A6973G002,372A4840P215,17821.0,1.0,17821.0
367A6973G002,398A5388G001,207.64,6.0,285.64
367A6973G002,398A5389G001,500.23143333400003,55.0,941.8566333350001
367A6973G002,398A5392G001,103.19999999999999,6.0,103.19999999999999
367A6973G002,398A5419G001,269.72666666599997,6.0,269.72666666599997
367A6975G002,112T8358G0001,27820.207233333007,589.50288,19190.162765204335
367A6976G001,108L8838G001,17208.833700001003,503.0,18043.875366668
367A6976G001,137E2242G002,14588.851866668001,341.0,36260.33183333899
367A6976G002,108L4955G001,3241.666666667,5.0,4986.666666667999
367A6976G002,108L8838G001,17208.833700001003,503.0,18043.875366668
367A6976G002,137E2242G002,14588.851866668001,341.0,36260.33183333899
367A6979G005,101T9158G002,804330.0689000039,2087.94,1208716.5968420845
367A6979G005,102T8803G002,796108.657100001,1356.0,1342179.8158000284
367A6979G005,114T8044G001,47456.20249999803,360.18,293148.7591000108
367A6979G005,116T9018G0003,13530.467366666999,727.0,21950.163133338
367A6979G005,117T7022G0001,8688.166366665997,199.0,9507.862699997002
367A6979G005,204D3242G003,3213523.134119955,4389.0,3216921.792599978
367A6979G005,314B7170G025,659768.8903000023,1665.0,1318077.4682001837
367A6980G002,100T1168G001,669939.367733336,924.48,677418.2285332466
367A6980G003,101T5626G001,1574305.320133354,14828.0,1594892.5410038563
367A6980G003,111L4970G001,907066.4994,90.0,907066.4994
367A6980G003,143E4615G007,3972701.5208000056,6013.000399999999,3328355.7676496776
367A6980G003,146E1405G002,133738.50719999985,1010.6564000000004,31899.738066093978
367A6980G003,241C2882G014,376800.60366667376,18634.0,640457.7908666718
367A6980G003,362A1697G001,86907.71200001004,6670.0,119386.03866869981
367A6980G003,372A4840P015,356807.0,44.0,356807.0
367A6980G005,101T5626G001,1431186.6546666855,13480.0,1449902.3100035056
367A6980G005,111L4970G001,957459.0826999999,95.0,957459.0826999999
367A6980G005,143E4615G007,13242338.402666753,20060.0,18046710.90733347
367A6980G005,146E1405G002,445795.02400000003,3385.5199999999786,475897.31599977944
367A6980G005,241C2882G014,342546.00333333947,16940.0,582234.3553333385
367A6980G005,362A1697G001,95598.48320001105,7337.0,131324.64253556973
367A6980G005,372A4840P015,308151.5,38.0,308151.5
367A6980G006,101T5626G001,1144949.3237333484,10784.0,1159921.8480028044
367A6980G006,111L4970G001,755888.7494999999,75.0,755888.7494999999
367A6980G006,117T5159G0002,96333.87538667143,36634.0,152384.21822213152
367A6980G006,143E4615G007,10593870.722133324,16048.0,14437368.725866878
367A6980G006,146E1405G002,356636.01920000004,2708.415999999983,380717.85279982357
367A6980G006,231D2651G003,45367.495866667996,342.0,50993.12773334
367A6980G006,241C2882G014,274036.80266667134,13552.0,465787.4842666723
367A6980G006,362A1697G001,86907.71200001004,6670.0,119386.03866869981
367A6980G006,372A4840P015,243277.5,30.0,243277.5
367A6980G007,101T5626G001,429355.9964000106,4044.0,434970.69300105656
367A6980G007,111L4970G001,655103.5829,65.0,655103.5829
367A6980G007,143E4615G007,12580221.482533412,19057.0,17144375.361966796
367A6980G007,146E1405G002,423505.27280000004,3216.2439999999797,452102.4501997905
367A6980G007,231D2651G003,113418.73966666998,855.0,127482.81933335002
367A6980G007,241C2882G014,102763.80100000201,5082.0,174670.3066000021
367A6980G007,372A4840P015,97311.0,12.0,97311.0
367A6980G008,112T2480G0001,3993.1828333340004,272.0,5862.843400002001
367A6980G009,100T5421G004,1710243.3180666694,2733.349999999999,2053842.3392892077
367A6980G010,100T6852G011,8791085.861199982,1416.0,8819226.820399959
367A6980G011,100T5421G004,1710243.3180666694,2733.349999999999,2053842.3392892077
367A6980G011,105T0672G0011,7583323.008733337,6260.7035199999955,6130305.53201641
367A6980G012,100T5421G004,1710243.3180666694,2733.349999999999,2053842.3392892077
367A6980G012,105T0672G0012,7335296.498600001,6264.703239999995,6640096.1276275655
367A6983G010,100T1168G001,334969.683866668,462.24,338709.1142666243
367A6984G002,115T6144G0001,6947.247733334,4416.0,13286.407399994
367A6984G002,389A6592P001,1495.0,18.0,26910.0
367A6985G005,103T3696G0001,180.15559999999996,59.0,191.413933334
367A6986G001,355B7744G002,117.84,17.0,827.57
367A6988G001,108L8258G001,579.41,10.0,2317.64
367A6988G004,108T0649G0101,2330129.3270999966,105061.5,3317585.093999841
367A6988G004,108T7365P001,17033.04,18.0,51099.12000000001
367A6988G004,119E9545G017,12235304.798999982,13772.25,20729801.234700624
367A6988G004,913L1345G001,792281.049199998,6162.0,1525785.2492000763
367A6988G005,108T0649G0101,517806.5171333351,23347.0,737241.1319999533
367A6988G005,108T7365P001,5677.68,6.0,17033.04
367A6988G005,111T4574G0001,2033900.9039466644,1428.0,2218186.8451999137
367A6988G005,119E9545G017,2718956.622000005,3060.5,4606622.496600176
367A6988G005,913L1345G001,264093.6830666659,2054.0,508595.08306669176
367A6988G007,108L1868G001,56768.0,2.0,56768.0
367A6989G002,146E2580G001,19548.134166665997,38.0,20907.856433334
367A6989G003,102L5795G001,232800.123733334,20.00016,233574.13120000198
367A6989G003,146E2580G001,39096.26833333201,76.0,41815.712866668
367A6989G004,102L5795G001,349234.15373333404,33.00023999999999,350463.10120000195
