id_baseReq,desc_frameFam,id_task,id_partL1,num_partCount,id_tparent,desc_projectState,id_req,id_frame,desc_status,num_stockInd,num_totLead,date_contractStart,date_issueFMI
FS4A,6/1A-C,A037,813L2181G092,12,367A7466G001,Complete,FS4A,61B,Active,0,68.14285714,1/11/2016,9/20/2016
FS4A,6/1A-C,A041,122T4993P0001,5,367A7466G001,Complete,FS4A,61B,Active,0,99.14285714,1/11/2016,9/20/2016
FS4A,6/1A-C,A041,122T4993P0001,5,367A7466G001,Complete,FS4A,61B,Active,0,99.14285714,1/11/2016,9/20/2016
FS4A,6/1A-C,A041,122T4993P0001,5,367A7466G001,Complete,FS4A,61B,Active,0,99.14285714,1/11/2016,9/20/2016
FS4A,6/1A-C,A041,122T4993P0001,5,367A7466G001,Complete,FS4A,61B,Active,0,99.14285714,1/11/2016,9/20/2016
FS4A,6/1A-C,A041,122T4993P0001,5,367A7466G001,Complete,FS4A,61B,Active,0,99.14285714,1/11/2016,9/20/2016
FS4A,6/1A-C,A209,121T8066G0001,6,367A7466G001,Complete,FS4A,61B,Active,0,79.14285714,1/11/2016,9/20/2016
FS4A,6/1A-C,A209,121T8066G0001,6,367A7466G001,Complete,FS4A,61B,Active,0,79.14285714,1/11/2016,9/20/2016
FS4A,6/1A-C,A209,121T8066G0001,6,367A7466G001,Complete,FS4A,61B,Active,0,79.14285714,1/11/2016,9/20/2016
FS4A,6/1A-C,A209,121T8066G0001,6,367A7466G001,Complete,FS4A,61B,Active,0,79.14285714,1/11/2016,9/20/2016
FS4A,6/1A-C,A209,121T8066G0001,6,367A7466G001,Complete,FS4A,61B,Active,0,79.14285714,1/11/2016,9/20/2016
FS4A,6/1A-C,A209,121T8066G0001,6,367A7466G001,Complete,FS4A,61B,Active,0,79.14285714,1/11/2016,9/20/2016
FS4A,7/1A-H,1303,172C9039G377,2,367A6570G004,Complete,FS4A,71EA,Active,0,208.33333330000002,8/14/2013,3/18/2014
FS4A,7/1A-H,1303,172C9039G377,2,367A6570G004,Complete,FS4A,71EA,Active,0,208.33333330000002,8/14/2013,3/18/2014
FS4A,7/1A-H,1303,204D4565G025,2,367A6570G004,Complete,FS4A,71EA,Active,0,208.33333330000002,8/14/2013,3/18/2014
FS4A,7/1A-H,1303,204D4565G025,2,367A6570G004,Complete,FS4A,71EA,Active,0,208.33333330000002,8/14/2013,3/18/2014
FS4A,7/1A-H,1305,131E5277G002,2,367A6570G004,Complete,FS4A,71EA,Active,0,219.0,8/14/2013,3/18/2014
FS4A,7/1A-H,1305,131E5277G002,2,367A6570G004,Complete,FS4A,71EA,Active,0,219.0,8/14/2013,3/18/2014
FS4A,7/1A-H,1305,172C9039G377,2,367A6570G004,Complete,FS4A,71EA,Active,0,219.0,8/14/2013,3/18/2014
FS4A,7/1A-H,1305,172C9039G377,2,367A6570G004,Complete,FS4A,71EA,Active,0,219.0,8/14/2013,3/18/2014
FS4B,6/1A-C,0104,122T7551G0001,6,367A7466G001,Complete,FS4B,61B,Active,0,21.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0104,122T7551G0001,6,367A7466G001,Complete,FS4B,61B,Active,0,21.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0104,122T7551G0001,6,367A7466G001,Complete,FS4B,61B,Active,0,21.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0104,122T7551G0001,6,367A7466G001,Complete,FS4B,61B,Active,0,21.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0104,122T7551G0001,6,367A7466G001,Complete,FS4B,61B,Active,0,21.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0104,122T7551G0001,6,367A7466G001,Complete,FS4B,61B,Active,0,21.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0106,122T7551G0001,6,367A7466G001,Complete,FS4B,61B,Active,0,21.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0106,122T7551G0001,6,367A7466G001,Complete,FS4B,61B,Active,0,21.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0106,122T7551G0001,6,367A7466G001,Complete,FS4B,61B,Active,0,21.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0106,122T7551G0001,6,367A7466G001,Complete,FS4B,61B,Active,0,21.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0106,122T7551G0001,6,367A7466G001,Complete,FS4B,61B,Active,0,21.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0106,122T7551G0001,6,367A7466G001,Complete,FS4B,61B,Active,0,21.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0513,101T5789G001,15,367A7466G001,Complete,FS4B,61B,Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0513,101T5789G001,15,367A7466G001,Complete,FS4B,61B,Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0513,101T5789G001,15,367A7466G001,Complete,FS4B,61B,Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0513,101T5789G001,15,367A7466G001,Complete,FS4B,61B,Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0513,101T5789G001,15,367A7466G001,Complete,FS4B,61B,Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0513,101T5789G001,15,367A7466G001,Complete,FS4B,61B,Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0513,101T5789G001,15,367A7466G001,Complete,FS4B,61B,Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0513,101T5789G001,15,367A7466G001,Complete,FS4B,61B,Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0513,101T5789G001,15,367A7466G001,Complete,FS4B,61B,Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0513,101T5789G001,15,367A7466G001,Complete,FS4B,61B,Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0513,101T5789G001,15,367A7466G001,Complete,FS4B,61B,Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0513,101T5789G001,15,367A4899G006,Complete,FS4B,61B,Active,0,110.0,7/12/2016,2/28/2017
FS4B,6/1A-C,0513,101T5789G001,15,367A4899G006,Complete,FS4B,61B,Active,0,110.0,7/12/2016,2/28/2017
FS4B,6/1A-C,0513,101T5789G001,15,367A4899G006,Complete,FS4B,61B,Active,0,110.0,7/12/2016,2/28/2017
FS4B,6/1A-C,0513,101T5789G001,15,367A4899G006,Complete,FS4B,61B,Active,0,110.0,7/12/2016,2/28/2017
FS4B,6/1A-C,0719,117E8212G002,13,367A7466G001,Complete,FS4B,61B,Active,0,91.94285714,1/11/2016,9/20/2016
FS4B,6/1A-C,0719,117E8212G002,13,367A7466G001,Complete,FS4B,61B,Active,0,91.94285714,1/11/2016,9/20/2016
FS4B,6/1A-C,0719,117E8212G002,13,367A7466G001,Complete,FS4B,61B,Active,0,91.94285714,1/11/2016,9/20/2016
FS4B,6/1A-C,0719,117E8212G002,13,367A7466G001,Complete,FS4B,61B,Active,0,91.94285714,1/11/2016,9/20/2016
FS4B,6/1A-C,0719,117E8212G002,13,367A7466G001,Complete,FS4B,61B,Active,0,91.94285714,1/11/2016,9/20/2016
FS4B,6/1A-C,0719,117E8212G002,13,367A7466G001,Complete,FS4B,61B,Active,0,91.94285714,1/11/2016,9/20/2016
FS4B,6/1A-C,0719,117E8212G002,13,367A7466G001,Complete,FS4B,61B,Active,0,91.94285714,1/11/2016,9/20/2016
FS4B,6/1A-C,0719,117E8212G002,13,367A7466G001,Complete,FS4B,61B,Active,0,91.94285714,1/11/2016,9/20/2016
FS4B,6/1A-C,0719,117E8212G002,13,367A7466G001,Complete,FS4B,61B,Active,0,91.94285714,1/11/2016,9/20/2016
FS4B,6/1A-C,0719,117E8212G002,13,367A7466G001,Complete,FS4B,61B,Active,0,91.94285714,1/11/2016,9/20/2016
FS4B,6/1A-C,0719,117E8212G002,13,367A7466G001,Complete,FS4B,61B,Active,0,91.94285714,1/11/2016,9/20/2016
FS4B,6/1A-C,0719,117E8212G002,13,367A7466G001,Complete,FS4B,61B,Active,0,91.94285714,1/11/2016,9/20/2016
FS4B,6/1A-C,0719,117E8212G002,13,367A4899G006,Complete,FS4B,61B,Active,0,91.94285714,7/12/2016,2/28/2017
FS4B,6/1A-C,0797,105T6846G0002,1,367A7262G006,Complete,FS4B,61B,Pre-Active,0,26.14285714,4/1/2013,6/20/2013
FS4B,6/1A-C,0798,101T2065G001,27,367A7466G001,Complete,FS4B,61B,Active,0,131.3333333,1/11/2016,9/20/2016
FS4B,6/1A-C,0798,101T2065G001,27,367A7466G001,Complete,FS4B,61B,Active,0,131.3333333,1/11/2016,9/20/2016
FS4B,6/1A-C,0798,101T2065G001,27,367A7466G001,Complete,FS4B,61B,Active,0,131.3333333,1/11/2016,9/20/2016
FS4B,6/1A-C,0798,101T2065G001,27,367A7466G001,Complete,FS4B,61B,Active,0,131.3333333,1/11/2016,9/20/2016
FS4B,6/1A-C,0798,101T2065G001,27,367A7466G001,Complete,FS4B,61B,Active,0,131.3333333,1/11/2016,9/20/2016
FS4B,6/1A-C,0798,101T2065G001,27,367A7466G001,Complete,FS4B,61B,Active,0,131.3333333,1/11/2016,9/20/2016
FS4B,6/1A-C,0798,101T2065G001,27,367A7466G001,Complete,FS4B,61B,Active,0,131.3333333,1/11/2016,9/20/2016
FS4B,6/1A-C,0798,101T2065G001,27,367A7466G001,Complete,FS4B,61B,Active,0,131.3333333,1/11/2016,9/20/2016
FS4B,6/1A-C,0798,101T2065G001,27,367A7466G001,Complete,FS4B,61B,Active,0,131.3333333,1/11/2016,9/20/2016
FS4B,6/1A-C,0798,101T2065G001,27,367A7466G001,Complete,FS4B,61B,Active,0,131.3333333,1/11/2016,9/20/2016
FS4B,6/1A-C,0798,101T2065G001,27,367A7466G001,Complete,FS4B,61B,Active,0,131.3333333,1/11/2016,9/20/2016
FS4B,6/1A-C,0798,101T2065G001,27,367A7466G001,Complete,FS4B,61B,Active,0,131.3333333,1/11/2016,9/20/2016
FS4B,6/1A-C,0798,101T2065G001,27,367A4899G006,Complete,FS4B,61B,Active,0,131.3333333,7/12/2016,2/28/2017
FS4B,6/1A-C,0798,101T2065G001,27,367A4899G006,Complete,FS4B,61B,Active,0,131.3333333,7/12/2016,2/28/2017
FS4B,6/1A-C,0798,101T2065G001,27,367A4899G006,Complete,FS4B,61B,Active,0,131.3333333,7/12/2016,2/28/2017
FS4B,6/1A-C,0798,101T2065G001,27,367A4899G006,Complete,FS4B,61B,Active,0,131.3333333,7/12/2016,2/28/2017
FS4B,6/1A-C,0798,101T2065G001,27,367A4899G006,Complete,FS4B,61B,Active,0,131.3333333,7/12/2016,2/28/2017
FS4B,6/1A-C,0798,101T2065G001,27,367A7447G002,Complete,FS4B,61B,Active,0,131.3333333,1/6/2014,5/27/2014
FS4B,6/1A-C,0798,101T2065G001,27,367A7125G007,Complete,FS4B,61B,Active,0,131.3333333,8/1/2014,10/1/2014
FS4B,6/1A-C,0798,101T2065G001,27,367A7125G008,Complete,FS4B,61B,Active,0,131.3333333,8/14/2014,1/15/2015
FS4B,6/1A-C,0798,101T2065G001,27,367A6527G001,Complete,FS4B,61B,Active,0,131.3333333,6/17/2014,10/27/2014
FS4B,6/1A-C,0798,101T2065G001,27,367A7279G003,Complete,FS4B,61B,Active,0,131.3333333,3/1/2016,7/11/2016
FS4B,6/1A-C,0798,101T2065G001,27,367A7279G003,Complete,FS4B,61B,Active,0,131.3333333,3/1/2016,7/11/2016
FS4B,6/1A-C,0798,101T2065G001,27,367A4352G006,Complete,FS4B,61B,Active,0,131.3333333,7/1/2013,7/10/2014
FS4B,6/1A-C,0798,101T2065G001,27,367A7279G004,Complete,FS4B,61B,Active,0,131.3333333,4/11/2016,2/16/2017
FS4B,6/1A-C,0798,101T2065G001,27,367A7051G006,Complete,FS4B,61B,Active,0,131.3333333,10/7/2016,11/28/2016
FS4B,6/1A-C,0798,101T2065G001,27,367A7051G006,Complete,FS4B,61B,Active,0,131.3333333,10/7/2016,11/28/2016
FS4B,6/1A-C,0799,101T2521G001,27,367A7466G001,Complete,FS4B,61B,Active,0,124.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0799,101T2521G001,27,367A7466G001,Complete,FS4B,61B,Active,0,124.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0799,101T2521G001,27,367A7466G001,Complete,FS4B,61B,Active,0,124.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0799,101T2521G001,27,367A7466G001,Complete,FS4B,61B,Active,0,124.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0799,101T2521G001,27,367A7466G001,Complete,FS4B,61B,Active,0,124.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0799,101T2521G001,27,367A7466G001,Complete,FS4B,61B,Active,0,124.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0799,101T2521G001,27,367A7466G001,Complete,FS4B,61B,Active,0,124.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0799,101T2521G001,27,367A7466G001,Complete,FS4B,61B,Active,0,124.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0799,101T2521G001,27,367A7466G001,Complete,FS4B,61B,Active,0,124.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0799,101T2521G001,27,367A7466G001,Complete,FS4B,61B,Active,0,124.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0799,101T2521G001,27,367A7466G001,Complete,FS4B,61B,Active,0,124.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0799,101T2521G001,27,367A7466G001,Complete,FS4B,61B,Active,0,124.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0799,101T2521G001,27,367A4899G006,Complete,FS4B,61B,Active,0,124.0,7/12/2016,2/28/2017
FS4B,6/1A-C,0799,101T2521G001,27,367A4899G006,Complete,FS4B,61B,Active,0,124.0,7/12/2016,2/28/2017
FS4B,6/1A-C,0799,101T2521G001,27,367A4899G006,Complete,FS4B,61B,Active,0,124.0,7/12/2016,2/28/2017
FS4B,6/1A-C,0799,101T2521G001,27,367A4899G006,Complete,FS4B,61B,Active,0,124.0,7/12/2016,2/28/2017
FS4B,6/1A-C,0799,101T2521G001,27,367A4899G006,Complete,FS4B,61B,Active,0,124.0,7/12/2016,2/28/2017
FS4B,6/1A-C,0799,101T2521G001,27,367A7447G002,Complete,FS4B,61B,Active,0,124.0,1/6/2014,5/27/2014
FS4B,6/1A-C,0799,101T2521G001,27,367A7125G007,Complete,FS4B,61B,Active,0,124.0,8/1/2014,10/1/2014
FS4B,6/1A-C,0799,101T2521G001,27,367A7125G008,Complete,FS4B,61B,Active,0,124.0,8/14/2014,1/15/2015
FS4B,6/1A-C,0799,101T2521G001,27,367A6527G001,Complete,FS4B,61B,Active,0,124.0,6/17/2014,10/27/2014
FS4B,6/1A-C,0799,101T2521G001,27,367A7279G003,Complete,FS4B,61B,Active,0,124.0,3/1/2016,7/11/2016
FS4B,6/1A-C,0799,101T2521G001,27,367A7279G003,Complete,FS4B,61B,Active,0,124.0,3/1/2016,7/11/2016
FS4B,6/1A-C,0799,101T2521G001,27,367A4352G006,Complete,FS4B,61B,Active,0,124.0,7/1/2013,7/10/2014
FS4B,6/1A-C,0799,101T2521G001,27,367A7279G004,Complete,FS4B,61B,Active,0,124.0,4/11/2016,2/16/2017
FS4B,6/1A-C,0799,101T2521G001,27,367A7051G006,Complete,FS4B,61B,Active,0,124.0,10/7/2016,11/28/2016
FS4B,6/1A-C,0799,101T2521G001,27,367A7051G006,Complete,FS4B,61B,Active,0,124.0,10/7/2016,11/28/2016
FS4B,6/1A-C,0805,811L1393G007,9,367A4899G006,Complete,FS4B,61B,Active,0,100.7428571,7/12/2016,2/28/2017
FS4B,6/1A-C,0805,811L1393G007,9,367A4899G006,Complete,FS4B,61B,Active,0,100.7428571,7/12/2016,2/28/2017
FS4B,6/1A-C,0805,811L1393G007,9,367A4899G006,Complete,FS4B,61B,Active,0,100.7428571,7/12/2016,2/28/2017
FS4B,6/1A-C,0805,811L1393G007,9,367A4899G006,Complete,FS4B,61B,Active,0,100.7428571,7/12/2016,2/28/2017
FS4B,6/1A-C,0805,811L1393G007,9,367A4899G006,Complete,FS4B,61B,Active,0,100.7428571,7/12/2016,2/28/2017
FS4B,6/1A-C,0805,811L1393G007,9,367A7125G007,Complete,FS4B,61B,Active,0,100.7428571,8/1/2014,10/1/2014
FS4B,6/1A-C,0805,811L1393G007,9,367A7125G007,Complete,FS4B,61B,Active,0,100.7428571,8/1/2014,10/1/2014
FS4B,6/1A-C,0805,811L1393G007,9,367A7125G008,Complete,FS4B,61B,Active,0,100.7428571,8/14/2014,1/15/2015
FS4B,6/1A-C,0805,811L1393G007,9,367A7125G008,Complete,FS4B,61B,Active,0,100.7428571,8/14/2014,1/15/2015
FS4B,6/1A-C,0909,112T3488G0001,2,367A7125G007,Complete,FS4B,61B,Active,0,48.14285714,8/1/2014,10/1/2014
FS4B,6/1A-C,0909,112T3488G0001,2,367A7125G008,Complete,FS4B,61B,Active,0,48.14285714,8/14/2014,1/15/2015
FS4B,6/1A-C,0924,813L2181G092,3,367A7466G001,Complete,FS4B,61B,Active,0,28.14285714,1/11/2016,9/20/2016
FS4B,6/1A-C,0924,813L2181G092,3,367A7466G001,Complete,FS4B,61B,Active,0,28.14285714,1/11/2016,9/20/2016
FS4B,6/1A-C,0924,813L2181G092,3,367A7466G001,Complete,FS4B,61B,Active,0,28.14285714,1/11/2016,9/20/2016
FS4B,6/1A-C,0931,395A3715P001,6,367A7466G001,Complete,FS4B,61B,Active,0,87.71428571,1/11/2016,9/20/2016
FS4B,6/1A-C,0931,395A3715P001,6,367A7466G001,Complete,FS4B,61B,Active,0,87.71428571,1/11/2016,9/20/2016
FS4B,6/1A-C,0931,395A3715P001,6,367A7466G001,Complete,FS4B,61B,Active,0,87.71428571,1/11/2016,9/20/2016
FS4B,6/1A-C,0931,395A3715P001,6,367A7466G001,Complete,FS4B,61B,Active,0,87.71428571,1/11/2016,9/20/2016
FS4B,6/1A-C,0931,395A3715P001,6,367A7466G001,Complete,FS4B,61B,Active,0,87.71428571,1/11/2016,9/20/2016
FS4B,6/1A-C,0931,395A3715P001,6,367A7466G001,Complete,FS4B,61B,Active,0,87.71428571,1/11/2016,9/20/2016
FS4B,6/1A-C,0972,122T7578G0001,7,367A7466G001,Complete,FS4B,61B,Active,0,56.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0972,122T7578G0001,7,367A7466G001,Complete,FS4B,61B,Active,0,56.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0972,122T7578G0001,7,367A7466G001,Complete,FS4B,61B,Active,0,56.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0972,122T7578G0001,7,367A7466G001,Complete,FS4B,61B,Active,0,56.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0972,122T7578G0001,7,367A7466G001,Complete,FS4B,61B,Active,0,56.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0972,122T7578G0001,7,367A7466G001,Complete,FS4B,61B,Active,0,56.0,1/11/2016,9/20/2016
FS4B,6/1A-C,0972,122T7578G0001,7,367A7466G001,Complete,FS4B,61B,Active,0,56.0,1/11/2016,9/20/2016
FS4B,6/1A-C,1213,146E3120G001,6,367A7466G001,Complete,FS4B,61B,Active,0,123.9428571,1/11/2016,9/20/2016
FS4B,6/1A-C,1213,146E3120G001,6,367A7466G001,Complete,FS4B,61B,Active,0,123.9428571,1/11/2016,9/20/2016
FS4B,6/1A-C,1213,146E3120G001,6,367A7466G001,Complete,FS4B,61B,Active,0,123.9428571,1/11/2016,9/20/2016
FS4B,6/1A-C,1213,146E3120G001,6,367A7466G001,Complete,FS4B,61B,Active,0,123.9428571,1/11/2016,9/20/2016
FS4B,6/1A-C,1213,146E3120G001,6,367A7466G001,Complete,FS4B,61B,Active,0,123.9428571,1/11/2016,9/20/2016
FS4B,6/1A-C,1213,146E3120G001,6,367A7466G001,Complete,FS4B,61B,Active,0,123.9428571,1/11/2016,9/20/2016
FS4B,6/1A-C,1261,110T5364G002,6,367A7466G001,Complete,FS4B,61B,Active,0,70.57142857,1/11/2016,9/20/2016
FS4B,6/1A-C,1261,110T5364G002,6,367A7466G001,Complete,FS4B,61B,Active,0,70.57142857,1/11/2016,9/20/2016
FS4B,6/1A-C,1261,110T5364G002,6,367A7466G001,Complete,FS4B,61B,Active,0,70.57142857,1/11/2016,9/20/2016
FS4B,6/1A-C,1261,110T5364G002,6,367A7466G001,Complete,FS4B,61B,Active,0,70.57142857,1/11/2016,9/20/2016
FS4B,6/1A-C,1261,110T5364G002,6,367A7466G001,Complete,FS4B,61B,Active,0,70.57142857,1/11/2016,9/20/2016
FS4B,6/1A-C,1261,110T5364G002,6,367A7466G001,Complete,FS4B,61B,Active,0,70.57142857,1/11/2016,9/20/2016
FS4B,6/1A-C,1301,137E2159G011,1,367A5283G002,Complete,FS4B,61B,Active,0,164.0,3/8/2013,6/6/2013
FS4B,6/1A-C,1302,103T2477G0008,12,367A7466G001,Complete,FS4B,61B,Active,0,201.1333333,1/11/2016,9/20/2016
FS4B,6/1A-C,1302,103T2477G0008,12,367A7466G001,Complete,FS4B,61B,Active,0,201.1333333,1/11/2016,9/20/2016
FS4B,6/1A-C,1302,103T2477G0008,12,367A7466G001,Complete,FS4B,61B,Active,0,201.1333333,1/11/2016,9/20/2016
FS4B,6/1A-C,1302,103T2477G0008,12,367A7466G001,Complete,FS4B,61B,Active,0,201.1333333,1/11/2016,9/20/2016
FS4B,6/1A-C,1302,103T2477G0008,12,367A7466G001,Complete,FS4B,61B,Active,0,201.1333333,1/11/2016,9/20/2016
FS4B,6/1A-C,1302,103T2477G0008,12,367A7466G001,Complete,FS4B,61B,Active,0,201.1333333,1/11/2016,9/20/2016
FS4B,6/1A-C,1302,103T2477G0008,12,367A7466G001,Complete,FS4B,61B,Active,0,201.1333333,1/11/2016,9/20/2016
FS4B,6/1A-C,1302,103T2477G0008,12,367A7466G001,Complete,FS4B,61B,Active,0,201.1333333,1/11/2016,9/20/2016
FS4B,6/1A-C,1302,103T2477G0008,12,367A7466G001,Complete,FS4B,61B,Active,0,201.1333333,1/11/2016,9/20/2016
FS4B,6/1A-C,1302,103T2477G0008,12,367A7466G001,Complete,FS4B,61B,Active,0,201.1333333,1/11/2016,9/20/2016
FS4B,6/1A-C,1302,103T2477G0008,12,367A7466G001,Complete,FS4B,61B,Active,0,201.1333333,1/11/2016,9/20/2016
FS4B,6/1A-C,1302,103T2477G0008,12,367A7466G001,Complete,FS4B,61B,Active,0,201.1333333,1/11/2016,9/20/2016
FS4B,6/1A-C,1303,105T5427G0004,12,367A7466G001,Complete,FS4B,61B,Pre-Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,1303,105T5427G0004,12,367A7466G001,Complete,FS4B,61B,Pre-Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,1303,105T5427G0004,12,367A7466G001,Complete,FS4B,61B,Pre-Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,1303,105T5427G0004,12,367A7466G001,Complete,FS4B,61B,Pre-Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,1303,105T5427G0004,12,367A7466G001,Complete,FS4B,61B,Pre-Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,1303,105T5427G0004,12,367A7466G001,Complete,FS4B,61B,Pre-Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,1303,105T5427G0004,12,367A7466G001,Complete,FS4B,61B,Pre-Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,1303,105T5427G0004,12,367A7466G001,Complete,FS4B,61B,Pre-Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,1303,105T5427G0004,12,367A7466G001,Complete,FS4B,61B,Pre-Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,1303,105T5427G0004,12,367A7466G001,Complete,FS4B,61B,Pre-Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,1303,105T5427G0004,12,367A7466G001,Complete,FS4B,61B,Pre-Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,1303,105T5427G0004,12,367A7466G001,Complete,FS4B,61B,Pre-Active,0,110.0,1/11/2016,9/20/2016
FS4B,6/1A-C,1332,101T1327G001,24,367A7447G002,Complete,FS4B,61B,Active,0,106.75,1/6/2014,5/27/2014
FS4B,6/1A-C,1332,101T1327G001,24,367A7447G002,Complete,FS4B,61B,Active,0,106.75,1/6/2014,5/27/2014
FS4B,6/1A-C,1332,101T1327G001,24,367A7125G007,Complete,FS4B,61B,Active,0,106.75,8/1/2014,10/1/2014
FS4B,6/1A-C,1332,101T1327G001,24,367A7125G007,Complete,FS4B,61B,Active,0,106.75,8/1/2014,10/1/2014
FS4B,6/1A-C,1332,101T1327G001,24,367A7125G008,Complete,FS4B,61B,Active,0,106.75,8/14/2014,1/15/2015
FS4B,6/1A-C,1332,101T1327G001,24,367A7125G008,Complete,FS4B,61B,Active,0,106.75,8/14/2014,1/15/2015
FS4B,6/1A-C,1332,101T1327G001,24,367A6527G001,Complete,FS4B,61B,Active,0,106.75,6/17/2014,10/27/2014
FS4B,6/1A-C,1332,101T1327G001,24,367A7279G003,Complete,FS4B,61B,Active,0,106.75,3/1/2016,7/11/2016
FS4B,6/1A-C,1332,101T1327G001,24,367A7279G003,Complete,FS4B,61B,Active,0,106.75,3/1/2016,7/11/2016
FS4B,6/1A-C,1332,101T1327G001,24,367A4352G006,Complete,FS4B,61B,Active,0,106.75,7/1/2013,7/10/2014
FS4B,6/1A-C,1332,101T1327G001,24,367A7279G004,Complete,FS4B,61B,Active,0,106.75,4/11/2016,2/16/2017
FS4B,6/1A-C,1332,101T1327G001,24,367A7279G002,Complete,FS4B,61B,Active,0,106.75,1/7/2015,3/31/2015
FS4B,6/1A-C,1332,101T1327G001,24,367A7279G002,Complete,FS4B,61B,Active,0,106.75,1/7/2015,3/31/2015
FS4B,6/1A-C,1332,101T1327G001,24,367A5283G002,Complete,FS4B,61B,Active,0,106.75,3/8/2013,6/6/2013
FS4B,6/1A-C,1332,101T1327G001,24,367A7262G006,Complete,FS4B,61B,Active,0,106.75,4/1/2013,6/20/2013
FS4B,6/1A-C,1332,101T1327G001,24,367A7262G006,Complete,FS4B,61B,Active,0,106.75,4/1/2013,6/20/2013
FS4B,6/1A-C,1332,101T1327G001,24,367A6371G004,Complete,FS4B,61B,Active,0,106.75,4/20/2015,8/18/2015
FS4B,6/1A-C,1332,101T1327G001,24,367A6371G004,Complete,FS4B,61B,Active,0,106.75,4/20/2015,8/18/2015
FS4B,6/1A-C,1332,101T1327G001,24,367A7051G006,Complete,FS4B,61B,Active,0,106.75,10/7/2016,11/28/2016
FS4B,6/1A-C,1332,101T1327G001,24,367A7051G006,Complete,FS4B,61B,Active,0,106.75,10/7/2016,11/28/2016
FS4B,6/1A-C,1332,101T1327G001,24,367A6932G008,Complete,FS4B,61B,Active,0,106.75,12/12/2012,4/15/2013
FS4B,6/1A-C,1332,101T1327G001,24,367A6932G008,Complete,FS4B,61B,Active,0,106.75,12/12/2012,4/15/2013
FS4B,6/1A-C,1332,101T1327G001,24,367A5105G006,Complete,FS4B,61B,Active,0,106.75,7/5/2013,9/24/2013
FS4B,6/1A-C,1332,101T1327G001,24,367A6016G002,Complete,FS4B,61B,Active,0,106.75,12/17/2013,5/2/2014
FS4B,6/1A-C,1402,119E2094G035,4,367A7466G001,Complete,FS4B,61B,Active,0,110.08333329999999,1/11/2016,9/20/2016
FS4B,6/1A-C,1402,119E2094G035,4,367A7279G004,Complete,FS4B,61B,Active,0,110.08333329999999,4/11/2016,2/16/2017
